province_code,province,population,lat,lon,fecha,numbers_cases,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
8,Barcelona,5664579,41.38879,2.15899,2/11/2020,3,2,0,0,1,0
48,Bizkaia,1152651,43.26271,-2.92528,2/11/2020,0,0,0,0,0,0
9,Burgos,356958,42.35022,-3.67527,2/11/2020,0,0,0,0,0,0
10,Caceres,394151,39.47649,-6.37224,2/11/2020,0,0,0,0,0,0
11,Cadiz,1240155,36.52978,-6.29465,2/11/2020,0,0,0,0,0,0
39,Cantabria,581078,43.46472,-3.80444,2/11/2020,0,0,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,2/11/2020,0,0,0,0,0,0
51,Ceuta,84777,35.8891209,-5.3535454,2/11/2020,0,0,0,0,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,2/11/2020,0,0,0,0,0,0
14,Cordoba,782979,37.8916069,-4.8195049,2/11/2020,0,0,0,0,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,2/11/2020,0,0,0,0,0,0
16,Cuenca,196329,40.0620325,-2.1830445,2/11/2020,0,0,0,0,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,2/11/2020,0,0,0,0,0,0
17,Girona,771044,41.9803112,2.7836476,2/11/2020,0,0,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,2/11/2020,0,0,0,0,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,2/11/2020,0,0,0,0,0,0
21,Huelva,521870,37.270931,-6.97471,2/11/2020,0,0,0,0,0,0
22,Huesca,220461,42.1359368,-0.423358,2/11/2020,0,0,0,0,0,0
23,Jaen,633564,37.780157,-3.8318846,2/11/2020,0,0,0,0,0,0
24,Leon,460001,42.6036635,-5.6124109,2/11/2020,0,0,0,0,0,0
25,Lleida,434930,41.6184012,0.5849153,2/11/2020,0,0,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,2/11/2020,0,0,0,0,0,0
28,Madrid,6663394,40.4381311,-3.8196233,2/11/2020,9,9,0,0,0,0
29,Malaga,1661785,36.765025,-4.5642763,2/11/2020,0,0,0,0,0,0
52,Melilla,86487,35.2863161,-2.9620361,2/11/2020,0,0,0,0,0,0
30,Murcia,1493898,37.9805949,-1.1621949,2/11/2020,0,0,0,0,0,0
31,Navarra,654214,42.8157607,-1.6850412,2/11/2020,0,0,0,0,0,0
32,Ourense,307651,42.1926924,-8.11062,2/11/2020,0,0,0,0,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,2/11/2020,0,0,0,0,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,2/11/2020,0,0,0,0,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,2/11/2020,0,0,0,0,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,2/11/2020,0,0,0,0,0,0
37,Salamanca,330119,40.963498,-5.7042317,2/11/2020,0,0,0,0,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,2/11/2020,0,0,0,0,0,0
40,Segovia,153129,40.9413097,-4.1472215,2/11/2020,0,0,0,0,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,2/11/2020,0,0,0,0,0,0
42,Soria,88636,41.7671522,-2.4920887,2/11/2020,0,0,0,0,0,0
43,Tarragona,804664,41.1258642,1.2035638,2/11/2020,0,0,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,2/11/2020,0,0,0,0,0,0
45,Toledo,694844,39.86232,-4.0694706,2/11/2020,0,0,0,0,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,2/11/2020,1,1,0,0,0,0
47,Valladolid,519546,41.7034247,-4.9488985,2/11/2020,1,1,0,0,0,0
49,Zamora,172539,41.5038406,-5.7620457,2/11/2020,0,0,0,0,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,2/11/2020,1,1,0,0,0,0
2,Albacete,388167,38.99424,-1.85643,2/10/2020,0,0,0,0,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,2/10/2020,1,1,0,0,0,0
4,Ameria,716820,36.83814,-2.45974,2/10/2020,0,0,0,0,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,2/10/2020,0,0,0,0,0,0
33,Asturias,1022800,43.36029,-5.84476,2/10/2020,0,0,0,0,0,0
5,Avila,157640,40.65724,-4.69951,2/10/2020,1,0,1,0,0,0
6,Badajoz,673559,38.87789,-6.97061,2/10/2020,0,0,0,0,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,2/10/2020,2,2,0,0,0,0
8,Barcelona,5664579,41.38879,2.15899,2/10/2020,4,4,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,2/10/2020,0,0,0,0,0,0
9,Burgos,356958,42.35022,-3.67527,2/10/2020,0,0,0,0,0,0
10,Caceres,394151,39.47649,-6.37224,2/10/2020,0,0,0,0,0,0
11,Cadiz,1240155,36.52978,-6.29465,2/10/2020,0,0,0,0,0,0
39,Cantabria,581078,43.46472,-3.80444,2/10/2020,0,0,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,2/10/2020,0,0,0,0,0,0
51,Ceuta,84777,35.8891209,-5.3535454,2/10/2020,0,0,0,0,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,2/10/2020,0,0,0,0,0,0
14,Cordoba,782979,37.8916069,-4.8195049,2/10/2020,0,0,0,0,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,2/10/2020,0,0,0,0,0,0
16,Cuenca,196329,40.0620325,-2.1830445,2/10/2020,0,0,0,0,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,2/10/2020,0,0,0,0,0,0
17,Girona,771044,41.9803112,2.7836476,2/10/2020,0,0,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,2/10/2020,0,0,0,0,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,2/10/2020,0,0,0,0,0,0
21,Huelva,521870,37.270931,-6.97471,2/10/2020,0,0,0,0,0,0
22,Huesca,220461,42.1359368,-0.423358,2/10/2020,0,0,0,0,0,0
23,Jaen,633564,37.780157,-3.8318846,2/10/2020,0,0,0,0,0,0
24,Leon,460001,42.6036635,-5.6124109,2/10/2020,0,0,0,0,0,0
25,Lleida,434930,41.6184012,0.5849153,2/10/2020,0,0,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,2/10/2020,0,0,0,0,0,0
28,Madrid,6663394,40.4381311,-3.8196233,2/10/2020,13,12,0,1,0,0
29,Malaga,1661785,36.765025,-4.5642763,2/10/2020,1,1,0,0,0,0
52,Melilla,86487,35.2863161,-2.9620361,2/10/2020,0,0,0,0,0,0
30,Murcia,1493898,37.9805949,-1.1621949,2/10/2020,0,0,0,0,0,0
31,Navarra,654214,42.8157607,-1.6850412,2/10/2020,1,1,0,0,0,0
32,Ourense,307651,42.1926924,-8.11062,2/10/2020,0,0,0,0,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,2/10/2020,0,0,0,0,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,2/10/2020,0,0,0,0,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,2/10/2020,0,0,0,0,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,2/10/2020,0,0,0,0,0,0
37,Salamanca,330119,40.963498,-5.7042317,2/10/2020,0,0,0,0,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,2/10/2020,0,0,0,0,0,0
40,Segovia,153129,40.9413097,-4.1472215,2/10/2020,0,0,0,0,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,2/10/2020,0,0,0,0,0,0
42,Soria,88636,41.7671522,-2.4920887,2/10/2020,0,0,0,0,0,0
43,Tarragona,804664,41.1258642,1.2035638,2/10/2020,0,0,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,2/10/2020,0,0,0,0,0,0
45,Toledo,694844,39.86232,-4.0694706,2/10/2020,0,0,0,0,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,2/10/2020,0,0,0,0,0,0
47,Valladolid,519546,41.7034247,-4.9488985,2/10/2020,0,0,0,0,0,0
49,Zamora,172539,41.5038406,-5.7620457,2/10/2020,0,0,0,0,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,2/10/2020,0,0,0,0,0,0
2,Albacete,388167,38.99424,-1.85643,2/9/2020,0,0,0,0,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,2/9/2020,0,0,0,0,0,0
4,Ameria,716820,36.83814,-2.45974,2/9/2020,0,0,0,0,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,2/9/2020,0,0,0,0,0,0
33,Asturias,1022800,43.36029,-5.84476,2/9/2020,0,0,0,0,0,0
5,Avila,157640,40.65724,-4.69951,2/9/2020,0,0,0,0,0,0
6,Badajoz,673559,38.87789,-6.97061,2/9/2020,0,0,0,0,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,2/9/2020,0,0,0,0,0,0
8,Barcelona,5664579,41.38879,2.15899,2/9/2020,2,2,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,2/9/2020,0,0,0,0,0,0
9,Burgos,356958,42.35022,-3.67527,2/9/2020,0,0,0,0,0,0
10,Caceres,394151,39.47649,-6.37224,2/9/2020,0,0,0,0,0,0
11,Cadiz,1240155,36.52978,-6.29465,2/9/2020,0,0,0,0,0,0
39,Cantabria,581078,43.46472,-3.80444,2/9/2020,0,0,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,2/9/2020,0,0,0,0,0,0
51,Ceuta,84777,35.8891209,-5.3535454,2/9/2020,0,0,0,0,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,2/9/2020,0,0,0,0,0,0
14,Cordoba,782979,37.8916069,-4.8195049,2/9/2020,0,0,0,0,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,2/9/2020,0,0,0,0,0,0
16,Cuenca,196329,40.0620325,-2.1830445,2/9/2020,0,0,0,0,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,2/9/2020,0,0,0,0,0,0
17,Girona,771044,41.9803112,2.7836476,2/9/2020,0,0,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,2/9/2020,0,0,0,0,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,2/9/2020,0,0,0,0,0,0
21,Huelva,521870,37.270931,-6.97471,2/9/2020,0,0,0,0,0,0
22,Huesca,220461,42.1359368,-0.423358,2/9/2020,0,0,0,0,0,0
23,Jaen,633564,37.780157,-3.8318846,2/9/2020,0,0,0,0,0,0
24,Leon,460001,42.6036635,-5.6124109,2/9/2020,0,0,0,0,0,0
25,Lleida,434930,41.6184012,0.5849153,2/9/2020,0,0,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,2/9/2020,0,0,0,0,0,0
28,Madrid,6663394,40.4381311,-3.8196233,2/9/2020,2,2,0,0,0,0
29,Malaga,1661785,36.765025,-4.5642763,2/9/2020,0,0,0,0,0,0
52,Melilla,86487,35.2863161,-2.9620361,2/9/2020,0,0,0,0,0,0
30,Murcia,1493898,37.9805949,-1.1621949,2/9/2020,0,0,0,0,0,0
31,Navarra,654214,42.8157607,-1.6850412,2/9/2020,0,0,0,0,0,0
32,Ourense,307651,42.1926924,-8.11062,2/9/2020,0,0,0,0,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,2/9/2020,0,0,0,0,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,2/9/2020,0,0,0,0,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,2/9/2020,0,0,0,0,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,2/9/2020,0,0,0,0,0,0
37,Salamanca,330119,40.963498,-5.7042317,2/9/2020,0,0,0,0,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,2/9/2020,0,0,0,0,0,0
40,Segovia,153129,40.9413097,-4.1472215,2/9/2020,0,0,0,0,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,2/9/2020,0,0,0,0,0,0
42,Soria,88636,41.7671522,-2.4920887,2/9/2020,0,0,0,0,0,0
43,Tarragona,804664,41.1258642,1.2035638,2/9/2020,0,0,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,2/9/2020,0,0,0,0,0,0
45,Toledo,694844,39.86232,-4.0694706,2/9/2020,0,0,0,0,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,2/9/2020,0,0,0,0,0,0
47,Valladolid,519546,41.7034247,-4.9488985,2/9/2020,0,0,0,0,0,0
49,Zamora,172539,41.5038406,-5.7620457,2/9/2020,0,0,0,0,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,2/9/2020,0,0,0,0,0,0
2,Albacete,388167,38.99424,-1.85643,2/8/2020,0,0,0,0,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,2/8/2020,0,0,0,0,0,0
4,Ameria,716820,36.83814,-2.45974,2/8/2020,0,0,0,0,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,2/8/2020,0,0,0,0,0,0
33,Asturias,1022800,43.36029,-5.84476,2/8/2020,0,0,0,0,0,0
5,Avila,157640,40.65724,-4.69951,2/8/2020,0,0,0,0,0,0
6,Badajoz,673559,38.87789,-6.97061,2/8/2020,1,1,0,0,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,2/8/2020,0,0,0,0,0,0
8,Barcelona,5664579,41.38879,2.15899,2/8/2020,0,0,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,2/8/2020,0,0,0,0,0,0
9,Burgos,356958,42.35022,-3.67527,2/8/2020,0,0,0,0,0,0
10,Caceres,394151,39.47649,-6.37224,2/8/2020,0,0,0,0,0,0
11,Cadiz,1240155,36.52978,-6.29465,2/8/2020,0,0,0,0,0,0
39,Cantabria,581078,43.46472,-3.80444,2/8/2020,0,0,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,2/8/2020,0,0,0,0,0,0
51,Ceuta,84777,35.8891209,-5.3535454,2/8/2020,0,0,0,0,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,2/8/2020,0,0,0,0,0,0
14,Cordoba,782979,37.8916069,-4.8195049,2/8/2020,0,0,0,0,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,2/8/2020,0,0,0,0,0,0
16,Cuenca,196329,40.0620325,-2.1830445,2/8/2020,0,0,0,0,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,2/8/2020,0,0,0,0,0,0
17,Girona,771044,41.9803112,2.7836476,2/8/2020,0,0,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,2/8/2020,0,0,0,0,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,2/8/2020,0,0,0,0,0,0
21,Huelva,521870,37.270931,-6.97471,2/8/2020,0,0,0,0,0,0
22,Huesca,220461,42.1359368,-0.423358,2/8/2020,0,0,0,0,0,0
23,Jaen,633564,37.780157,-3.8318846,2/8/2020,0,0,0,0,0,0
24,Leon,460001,42.6036635,-5.6124109,2/8/2020,0,0,0,0,0,0
25,Lleida,434930,41.6184012,0.5849153,2/8/2020,0,0,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,2/8/2020,0,0,0,0,0,0
28,Madrid,6663394,40.4381311,-3.8196233,2/8/2020,8,8,0,0,0,0
29,Malaga,1661785,36.765025,-4.5642763,2/8/2020,0,0,0,0,0,0
52,Melilla,86487,35.2863161,-2.9620361,2/8/2020,0,0,0,0,0,0
30,Murcia,1493898,37.9805949,-1.1621949,2/8/2020,0,0,0,0,0,0
31,Navarra,654214,42.8157607,-1.6850412,2/8/2020,0,0,0,0,0,0
32,Ourense,307651,42.1926924,-8.11062,2/8/2020,0,0,0,0,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,2/8/2020,0,0,0,0,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,2/8/2020,0,0,0,0,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,2/8/2020,0,0,0,0,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,2/8/2020,0,0,0,0,0,0
37,Salamanca,330119,40.963498,-5.7042317,2/8/2020,0,0,0,0,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,2/8/2020,0,0,0,0,0,0
40,Segovia,153129,40.9413097,-4.1472215,2/8/2020,0,0,0,0,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,2/8/2020,0,0,0,0,0,0
42,Soria,88636,41.7671522,-2.4920887,2/8/2020,0,0,0,0,0,0
43,Tarragona,804664,41.1258642,1.2035638,2/8/2020,0,0,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,2/8/2020,0,0,0,0,0,0
45,Toledo,694844,39.86232,-4.0694706,2/8/2020,0,0,0,0,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,2/8/2020,0,0,0,0,0,0
47,Valladolid,519546,41.7034247,-4.9488985,2/8/2020,0,0,0,0,0,0
49,Zamora,172539,41.5038406,-5.7620457,2/8/2020,0,0,0,0,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,2/8/2020,0,0,0,0,0,0
2,Albacete,388167,38.99424,-1.85643,2/7/2020,0,0,0,0,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,2/7/2020,0,0,0,0,0,0
4,Ameria,716820,36.83814,-2.45974,2/7/2020,0,0,0,0,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,2/7/2020,0,0,0,0,0,0
33,Asturias,1022800,43.36029,-5.84476,2/7/2020,0,0,0,0,0,0
5,Avila,157640,40.65724,-4.69951,2/7/2020,0,0,0,0,0,0
6,Badajoz,673559,38.87789,-6.97061,2/7/2020,0,0,0,0,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,2/7/2020,0,0,0,0,0,0
8,Barcelona,5664579,41.38879,2.15899,2/7/2020,3,3,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,2/7/2020,0,0,0,0,0,0
9,Burgos,356958,42.35022,-3.67527,2/7/2020,0,0,0,0,0,0
10,Caceres,394151,39.47649,-6.37224,2/7/2020,0,0,0,0,0,0
11,Cadiz,1240155,36.52978,-6.29465,2/7/2020,0,0,0,0,0,0
39,Cantabria,581078,43.46472,-3.80444,2/7/2020,0,0,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,2/7/2020,0,0,0,0,0,0
51,Ceuta,84777,35.8891209,-5.3535454,2/7/2020,0,0,0,0,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,2/7/2020,0,0,0,0,0,0
14,Cordoba,782979,37.8916069,-4.8195049,2/7/2020,0,0,0,0,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,2/7/2020,0,0,0,0,0,0
16,Cuenca,196329,40.0620325,-2.1830445,2/7/2020,0,0,0,0,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,2/7/2020,0,0,0,0,0,0
17,Girona,771044,41.9803112,2.7836476,2/7/2020,0,0,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,2/7/2020,0,0,0,0,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,2/7/2020,0,0,0,0,0,0
21,Huelva,521870,37.270931,-6.97471,2/7/2020,0,0,0,0,0,0
22,Huesca,220461,42.1359368,-0.423358,2/7/2020,0,0,0,0,0,0
23,Jaen,633564,37.780157,-3.8318846,2/7/2020,1,1,0,0,0,0
24,Leon,460001,42.6036635,-5.6124109,2/7/2020,0,0,0,0,0,0
25,Lleida,434930,41.6184012,0.5849153,2/7/2020,0,0,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,2/7/2020,0,0,0,0,0,0
28,Madrid,6663394,40.4381311,-3.8196233,2/7/2020,9,9,0,0,0,0
29,Malaga,1661785,36.765025,-4.5642763,2/7/2020,1,1,0,0,0,0
52,Melilla,86487,35.2863161,-2.9620361,2/7/2020,0,0,0,0,0,0
30,Murcia,1493898,37.9805949,-1.1621949,2/7/2020,0,0,0,0,0,0
31,Navarra,654214,42.8157607,-1.6850412,2/7/2020,0,0,0,0,0,0
32,Ourense,307651,42.1926924,-8.11062,2/7/2020,0,0,0,0,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,2/7/2020,0,0,0,0,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,2/7/2020,0,0,0,0,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,2/7/2020,0,0,0,0,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,2/7/2020,0,0,0,0,0,0
37,Salamanca,330119,40.963498,-5.7042317,2/7/2020,0,0,0,0,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,2/7/2020,0,0,0,0,0,0
40,Segovia,153129,40.9413097,-4.1472215,2/7/2020,0,0,0,0,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,2/7/2020,0,0,0,0,0,0
42,Soria,88636,41.7671522,-2.4920887,2/7/2020,1,1,0,0,0,0
43,Tarragona,804664,41.1258642,1.2035638,2/7/2020,1,0,0,0,0,1
44,Teruel,134137,40.3450697,-1.1359845,2/7/2020,0,0,0,0,0,0
45,Toledo,694844,39.86232,-4.0694706,2/7/2020,0,0,0,0,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,2/7/2020,0,0,0,0,0,0
47,Valladolid,519546,41.7034247,-4.9488985,2/7/2020,0,0,0,0,0,0
49,Zamora,172539,41.5038406,-5.7620457,2/7/2020,0,0,0,0,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,2/7/2020,0,0,0,0,0,0
2,Albacete,388167,38.99424,-1.85643,2/6/2020,0,0,0,0,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,2/6/2020,1,1,0,0,0,0
4,Ameria,716820,36.83814,-2.45974,2/6/2020,0,0,0,0,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,2/6/2020,0,0,0,0,0,0
33,Asturias,1022800,43.36029,-5.84476,2/6/2020,0,0,0,0,0,0
5,Avila,157640,40.65724,-4.69951,2/6/2020,0,0,0,0,0,0
6,Badajoz,673559,38.87789,-6.97061,2/6/2020,0,0,0,0,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,2/6/2020,0,0,0,0,0,0
8,Barcelona,5664579,41.38879,2.15899,2/6/2020,0,0,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,2/6/2020,0,0,0,0,0,0
9,Burgos,356958,42.35022,-3.67527,2/6/2020,0,0,0,0,0,0
10,Caceres,394151,39.47649,-6.37224,2/6/2020,0,0,0,0,0,0
11,Cadiz,1240155,36.52978,-6.29465,2/6/2020,0,0,0,0,0,0
39,Cantabria,581078,43.46472,-3.80444,2/6/2020,0,0,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,2/6/2020,0,0,0,0,0,0
51,Ceuta,84777,35.8891209,-5.3535454,2/6/2020,0,0,0,0,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,2/6/2020,0,0,0,0,0,0
14,Cordoba,782979,37.8916069,-4.8195049,2/6/2020,0,0,0,0,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,2/6/2020,0,0,0,0,0,0
16,Cuenca,196329,40.0620325,-2.1830445,2/6/2020,0,0,0,0,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,2/6/2020,0,0,0,0,0,0
17,Girona,771044,41.9803112,2.7836476,2/6/2020,0,0,0,0,0,0
18,Granada,914678,37.1810095,-3.6262914,2/6/2020,0,0,0,0,0,0
19,Guadalajara,257762,40.6322214,-3.1906821,2/6/2020,0,0,0,0,0,0
21,Huelva,521870,37.270931,-6.97471,2/6/2020,0,0,0,0,0,0
22,Huesca,220461,42.1359368,-0.423358,2/6/2020,2,2,0,0,0,0
23,Jaen,633564,37.780157,-3.8318846,2/6/2020,0,0,0,0,0,0
24,Leon,460001,42.6036635,-5.6124109,2/6/2020,0,0,0,0,0,0
25,Lleida,434930,41.6184012,0.5849153,2/6/2020,0,0,0,0,0,0
27,Lugo,329587,43.0123411,-7.5915197,2/6/2020,0,0,0,0,0,0
28,Madrid,6663394,40.4381311,-3.8196233,2/6/2020,5,5,0,0,0,0
29,Malaga,1661785,36.765025,-4.5642763,2/6/2020,1,1,0,0,0,0
52,Melilla,86487,35.2863161,-2.9620361,2/6/2020,0,0,0,0,0,0
30,Murcia,1493898,37.9805949,-1.1621949,2/6/2020,0,0,0,0,0,0
31,Navarra,654214,42.8157607,-1.6850412,2/6/2020,0,0,0,0,0,0
32,Ourense,307651,42.1926924,-8.11062,2/6/2020,0,0,0,0,0,0
34,PaLeoncia,160980,42.0088746,-4.5619734,2/6/2020,0,0,0,0,0,0
35,"Palmas, Las",1120406,28.117432,-15.4746368,2/6/2020,0,0,0,0,0,0
36,Pontevedra,942665,42.4338911,-8.6568553,2/6/2020,0,0,0,0,0,0
26,"Rioja, La",316798,42.2813011,-2.9669573,2/6/2020,0,0,0,0,0,0
37,Salamanca,330119,40.963498,-5.7042317,2/6/2020,0,0,0,0,0,0
38,Santa Cruz de Tenerife,1032983,28.4578914,-16.3213543,2/6/2020,0,0,0,0,0,0
40,Segovia,153129,40.9413097,-4.1472215,2/6/2020,0,0,0,0,0,0
41,Sevilla,1942389,37.3754865,-6.0250989,2/6/2020,1,0,1,0,0,0
42,Soria,88636,41.7671522,-2.4920887,2/6/2020,0,0,0,0,0,0
43,Tarragona,804664,41.1258642,1.2035638,2/6/2020,0,0,0,0,0,0
44,Teruel,134137,40.3450697,-1.1359845,2/6/2020,0,0,0,0,0,0
45,Toledo,694844,39.86232,-4.0694706,2/6/2020,0,0,0,0,0,0
46,Valencia/Valencia,2565124,39.4079665,-0.5015981,2/6/2020,1,1,0,0,0,0
47,Valladolid,519546,41.7034247,-4.9488985,2/6/2020,0,0,0,0,0,0
49,Zamora,172539,41.5038406,-5.7620457,2/6/2020,0,0,0,0,0,0
50,Zaragoza,964693,41.6517983,-0.9650214,2/6/2020,0,0,0,0,0,0
2,Albacete,388167,38.99424,-1.85643,2/5/2020,0,0,0,0,0,0
3,Alicante/Alacant,1858683,38.34517,-0.48149,2/5/2020,0,0,0,0,0,0
4,Ameria,716820,36.83814,-2.45974,2/5/2020,0,0,0,0,0,0
1,Araba/Alava,331549,42.8540156,-2.747198,2/5/2020,0,0,0,0,0,0
33,Asturias,1022800,43.36029,-5.84476,2/5/2020,0,0,0,0,0,0
5,Avila,157640,40.65724,-4.69951,2/5/2020,0,0,0,0,0,0
6,Badajoz,673559,38.87789,-6.97061,2/5/2020,0,0,0,0,0,0
7,"Balears, Illes",1149460,39.56939,2.65024,2/5/2020,0,0,0,0,0,0
8,Barcelona,5664579,41.38879,2.15899,2/5/2020,1,1,0,0,0,0
48,Bizkaia,1152651,43.26271,-2.92528,2/5/2020,0,0,0,0,0,0
9,Burgos,356958,42.35022,-3.67527,2/5/2020,1,1,0,0,0,0
10,Caceres,394151,39.47649,-6.37224,2/5/2020,0,0,0,0,0,0
11,Cadiz,1240155,36.52978,-6.29465,2/5/2020,0,0,0,0,0,0
39,Cantabria,581078,43.46472,-3.80444,2/5/2020,0,0,0,0,0,0
12,Castellon/Castello,579962,39.987491,-0.0655726,2/5/2020,0,0,0,0,0,0
51,Ceuta,84777,35.8891209,-5.3535454,2/5/2020,0,0,0,0,0,0
13,Ciudad Real,495761,38.9861052,-3.9620076,2/5/2020,0,0,0,0,0,0
14,Cordoba,782979,37.8916069,-4.8195049,2/5/2020,0,0,0,0,0,0
15,"Coruca, A",1119596,43.3619312,-8.4477033,2/5/2020,0,0,0,0,0,0
16,Cuenca,196329,40.0620325,-2.1830445,2/5/2020,0,0,0,0,0,0
20,Gipuzkoa,723576,43.145737,-2.4462068,2/5/2020,0,0,0,0,0,0
